SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Oct 22 14:27:23 EDT 2013
User: lab3
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2E7196
Integration Time (usec): 84000 (USB2E7196)
Spectra Averaged: 30 (USB2E7196)
Boxcar Smoothing: 10 (USB2E7196)
Correct for Electrical Dark: No (USB2E7196)
Strobe/Lamp Enabled: No (USB2E7196)
Correct for Detector Non-linearity: No (USB2E7196)
Correct for Stray Light: No (USB2E7196)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
912.64	228.03
912.94	227.99
913.24	227.99
913.55	228.00
913.85	228.00
914.15	228.08
914.46	228.15
914.76	228.11
915.06	228.11
915.37	228.04
915.67	228.05
915.97	228.00
916.27	227.94
916.58	227.93
916.88	227.90
917.18	227.99
917.49	228.16
917.79	228.17
918.09	228.27
918.39	228.30
918.70	228.26
919.00	228.26
919.30	228.38
919.60	228.39
919.91	228.30
920.21	228.25
920.51	228.23
920.81	228.20
921.12	228.22
921.42	228.21
921.72	228.22
922.02	228.19
922.32	228.17
922.63	228.22
922.93	228.31
923.23	228.34
923.53	228.24
923.83	228.04
924.13	228.09
924.44	228.05
924.74	228.08
925.04	228.11
925.34	228.14
925.64	228.07
925.94	228.04
926.24	228.19
926.55	228.23
926.85	228.24
927.15	228.25
927.45	228.24
927.75	228.22
928.05	228.23
928.35	228.24
928.65	228.29
928.95	228.31
929.26	228.23
929.56	228.29
929.86	228.36
930.16	228.38
930.46	228.33
930.76	228.38
931.06	228.26
931.36	228.15
931.66	228.16
931.96	228.13
932.26	228.16
932.56	228.07
932.86	228.09
933.16	228.08
933.46	228.05
933.76	228.06
934.06	228.17
934.36	228.30
934.66	228.27
934.96	228.23
935.26	228.19
935.56	228.28
935.86	228.21
936.16	228.18
936.46	228.20
936.76	228.23
937.06	228.19
937.36	228.26
937.66	228.31
937.96	228.36
938.26	228.29
938.56	228.30
938.86	228.28
939.16	228.39
939.46	228.44
939.76	228.49
940.06	228.54
940.35	228.49
940.65	228.34
940.95	228.37
941.25	228.36
941.55	228.38
941.85	228.27
942.15	228.37
942.45	228.49
942.75	228.47
943.04	228.48
943.34	228.54
943.64	228.50
943.94	228.50
944.24	228.45
944.54	228.58
944.84	228.57
945.13	228.54
945.43	228.48
945.73	228.43
946.03	228.36
946.33	228.32
946.62	228.35
946.92	228.38
947.22	228.40
947.52	228.42
947.82	228.47
948.11	228.52
948.41	228.40
948.71	228.27
949.01	228.24
949.31	228.24
949.60	228.19
949.90	228.19
950.20	228.12
950.50	228.12
950.79	228.03
951.09	228.04
951.39	228.05
951.69	228.01
951.98	228.07
952.28	228.11
952.58	228.13
952.87	228.08
953.17	228.06
953.47	228.03
953.76	228.05
954.06	227.97
954.36	227.96
954.66	227.95
954.95	228.06
955.25	228.09
955.55	228.14
955.84	228.07
956.14	228.08
956.44	228.13
956.73	228.09
957.03	228.13
957.32	228.17
957.62	228.17
957.92	228.23
958.21	228.15
958.51	228.45
958.81	228.46
959.10	228.48
959.40	228.54
959.69	228.58
959.99	228.58
960.29	228.59
960.58	228.53
960.88	228.60
961.17	228.57
961.47	228.55
961.76	228.44
962.06	228.47
962.36	228.44
962.65	228.44
962.95	228.50
963.24	228.48
963.54	228.41
963.83	228.43
964.13	228.38
964.42	228.39
964.72	228.13
965.01	228.11
965.31	228.14
965.60	228.07
965.90	228.17
966.19	228.07
966.49	228.08
966.78	228.04
967.08	228.02
967.37	227.98
967.67	227.95
967.96	228.01
968.26	228.00
968.55	228.07
968.85	228.04
969.14	228.00
969.43	227.99
969.73	227.97
970.02	227.96
970.32	227.98
970.61	227.98
970.91	227.91
971.20	227.83
971.49	227.73
971.79	227.80
972.08	227.62
972.38	227.70
972.67	227.63
972.96	227.78
973.26	227.70
973.55	227.74
973.85	227.78
974.14	227.75
974.43	227.82
974.73	227.76
975.02	227.78
975.31	227.77
975.61	227.78
975.90	227.74
976.19	227.70
976.49	227.67
976.78	227.67
977.07	227.63
977.37	227.65
977.66	227.71
977.95	227.66
978.24	227.69
978.54	227.73
978.83	227.77
979.12	227.69
979.42	227.71
979.71	227.68
980.00	227.68
980.29	227.68
980.59	227.58
980.88	227.69
981.17	227.65
981.46	227.66
981.76	227.69
982.05	227.76
982.34	227.74
982.63	227.71
982.93	227.73
983.22	227.85
983.51	227.91
983.80	227.94
984.09	227.98
984.39	227.97
984.68	227.95
984.97	227.95
985.26	227.85
985.55	227.92
985.85	227.89
986.14	227.90
986.43	227.92
986.72	227.94
987.01	227.82
987.30	227.84
987.59	227.82
987.89	227.86
988.18	227.79
988.47	227.83
988.76	227.87
989.05	227.82
989.34	227.74
989.63	227.81
989.92	227.77
990.22	227.71
990.51	227.70
990.80	227.67
991.09	227.68
991.38	227.75
991.67	227.71
991.96	227.73
992.25	227.71
992.54	227.68
992.83	227.68
993.12	227.66
993.41	227.70
993.70	227.82
993.99	227.78
994.28	227.84
994.58	227.82
994.87	227.79
995.16	227.76
995.45	227.80
995.74	227.71
996.03	227.76
996.32	227.80
996.61	227.87
996.90	227.87
997.19	227.89
997.48	227.89
997.77	227.85
998.06	227.83
998.34	227.80
998.63	227.79
998.92	227.79
999.21	227.86
999.50	227.87
999.79	227.76
1000.08	227.82
1000.37	227.81
1000.66	227.82
1000.95	227.92
1001.24	228.00
1001.53	228.04
1001.82	227.98
1002.11	227.93
1002.40	227.97
1002.68	227.97
1002.97	228.10
1003.26	228.06
1003.55	228.08
1003.84	228.11
1004.13	228.19
1004.42	228.19
1004.71	228.21
1004.99	228.24
1005.28	228.36
1005.57	228.27
1005.86	228.29
1006.15	228.27
1006.44	228.29
1006.72	228.30
1007.01	228.21
1007.30	228.20
1007.59	228.16
1007.88	228.23
1008.17	228.23
1008.45	228.19
1008.74	228.12
1009.03	228.06
1009.32	228.06
1009.60	228.08
1009.89	228.03
1010.18	227.94
1010.47	227.94
1010.76	227.95
1011.04	227.93
1011.33	227.87
1011.62	227.90
1011.91	227.90
1012.19	227.85
1012.48	227.83
1012.77	227.86
1013.05	227.91
1013.34	227.89
1013.63	227.84
1013.92	227.86
1014.20	227.84
1014.49	227.84
1014.78	227.90
1015.06	227.86
1015.35	227.87
1015.64	227.86
1015.92	227.92
1016.21	228.02
1016.50	228.08
1016.78	228.10
1017.07	228.13
1017.36	228.08
1017.64	228.07
1017.93	228.08
1018.22	228.09
1018.50	228.05
1018.79	228.00
1019.08	227.96
1019.36	227.97
1019.65	227.99
1019.93	227.98
1020.22	228.05
1020.51	228.15
1020.79	228.03
1021.08	227.20
1021.36	227.07
1021.65	227.57
1021.94	227.87
1022.22	227.60
1022.51	227.97
1022.79	228.07
1023.08	228.53
1023.36	230.57
1023.65	225.97
>>>>>End Processed Spectral Data<<<<<
